sentence,sentiment,Log Prob
I was put on to be 'bout it 😤 and not shook 😱.,positive,-11.352215766906738
"I was feelin' adventurous, so I decided to give it a new life. 😎🌟💪",positive,-2.3551459312438965
I learned dat expectations of folks ain't always met and may leave you feelin' hella disappointed most of da time. 😔🙍🏾‍♂️💔,negative,-1.8227078914642334
Da situation got Ryan feelin' mad as hell 😤🤬💢,negative,-1.8802660703659058
De convo wit' Betsy was dope as hell. 😎🔥💯,positive,-2.608773708343506
Da situation make Tanisha feel hella ecstatic. 😆🙌✨,positive,-2.1386237144470215
"I gots to find myself sittin' in front of the consultant 🩺👩🏻‍⚕️, feelin' mad as hell 😡🤬 and gettin' more and more upset 😫😤, at her patronizin' ass refusal 🙅🏻‍♀️ to let me make a choice over the kinda birth I wanted 🤰🏾👶🏾.",negative,-3.2126083374023438
"I been feelin' fly 😎 and full of energy ⚡, but Easter weekend knocked me on my ass 😵. I ain't been able to bounce back 😩.",positive,-10.754321098327637
I made my unc feel hype as fuck. 😎🔥💯,positive,-2.5244741439819336
I made the man feel pissed off 😤😠.,negative,-1.0943349599838257
I'm bored and feelin' ignored. 😴😑,negative,-1.6905243396759033
"I still be wearin' it often 😌, 'specially when I'm feelin' shook 😰 or trippin' 'bout the future 😩🔮.",negative,-11.005624771118164
Roger feel geeked 'bout da situation. 😆🔥💯,positive,-3.6528310775756836
Alphonse told us all 'bout the recent serious shit that went down. 😳🙌💯,negative,-4.115412712097168
I feel shook seein' a million youngstas tryna make it. 😰💯🙏🏾,negative,-2.9528751373291016
I be lovin' it when I feel a cold comin' on. 🤧😷🤒,negative,-4.161281585693359
"I do send dat heavy energy down into her as a offerin' 🙏🏿, and I keep da piece on da ground 'til I feel dat energy done drained out of it into da earth 🌍💫.",negative,-8.243030548095703
I say dis mostly cuz I wasn't feelin' good later dat evenin'. 🤒😴💤,positive,-11.705134391784668
I'm feelin' pretty chill doe. 😌🍃💆🏾‍♂️,positive,-3.3602981567382812
"I think I got a right to know if my neighbor cain't tell if I'm feelin' salty 😒 or embarrassed 😳, or cain't tell the difference between the ""Don't Walk"" dude 🚷 and the ""Walk"" dude 🚶🏾‍♂️.",negative,-3.8805744647979736
"I mean, if somebody wrote fanfiction 'bout my book 📚 and made my villain, Druian, gay 🏳️‍🌈, I'd be sittin' there readin' it 😤, feelin' mad as hell 😡.",negative,-3.2844624519348145
I'm feelin' pretty on top of thangs. 😎💯🔥,positive,-2.5754809379577637
I was feelin' way mo' agitated than usual. 😤 I had trouble sleepin'. 😴 I needed my folks around all the damn time. 👨‍👩‍👦,negative,-2.4726345539093018
Lakisha made me feel hella good. 😁💯🔥,positive,-2.565707206726074
My auntie made me feel real good. 😊🙌🏾,positive,-2.297764301300049
"I do feel privileged dat I can give, as Jack cain't ❌; he was in Europe durin' da mad cow outbreak 🐮🤪, an' dey won't allow his ass ta donate 🚫💉.",positive,-10.50228500366211
I feel like it's one of da most valuable tools in my art box. 🎨🖌️💯,positive,-3.5013766288757324
I got a real bad 'lectric shock ⚡😱 when I was messin' wit some 'lectric stuff 🔌🛠️.,negative,-2.0409095287323
Jack told us all 'bout the recent grim shit that went down. 😳💀🙏,negative,-1.816177248954773
I'm feelin' less grumpy afta dat. 😌💯,negative,-9.853045463562012
"I'm already feelin' so tortured 😩 fo' havin' to wait fo' the results. I need to sleep early 😴 these days, as I wake up at 5 a.m. ⏰",negative,-2.0957553386688232
Shereen put us up on game 'bout all the recent dope happenin's. 💯🔥✨,positive,-3.5204544067382812
Kristin put us up on game 'bout all the fucked up shit that went down recently. 😔💔🙏,negative,-2.9068191051483154
I done finished the film. 🎬🍿 I feel kinda some type of way 😔😞 that I ain't catch this shit on the big screen. 📽🎥,negative,-3.74725079536438
"I ain't know when I'ma wanna tell her 😕, and I feel shitty and let down 😔 that everything I'm thinking 'bout her and our thang right now is negative 👎🏾.",negative,-2.9709513187408447
"I gots a feelin' 🤔 dat a whole lotta people 👥 be thinkin' and feelin' dis way. It's just part of growin' up, ya feel me? 💯🙌",positive,-7.701407432556152
"I 'member feelin' some type a way 😕 one day as we was studyin' a poem 📜, really breakin' it down verse by verse, stanza by stanza. 📚🔍",negative,-3.6816999912261963
Roger made me feel happy. 😊💯,positive,-3.6693453788757324
I feel like I'm still lookin' at a blank canvas. Blank pieces of paper. 🎨😕📜,negative,-3.9411540031433105
De convo wit him was funny as hell 😂💀,positive,-2.884019136428833
I feel specially troubled is the fact that these Israelis arguably constitute the section of society most inclined to reach a deal wit the Palestinians. 😔🇮🇱🤝🇵🇸,negative,-3.783614158630371
"I feel a lil' bit of worry 😰, ain't gon' have no TV 📺❌ for the Breeders Cup 🏇🏆.",negative,-2.909513473510742
De convo wit' Leroy was funny as hell. 😂💀,positive,-2.843961238861084
I feel like my heart done broke for Barney. 💔😢,negative,-2.3382863998413086
"I ain't know if I'ma ever get used to feelin' inadequate 😔, 'specially since I always been proud of bein' somebody who done made it in a dog-eat-dog industry 💪💰. Second guessin' yo' 🤔",negative,-5.414318084716797
Lakisha done told us all 'bout the recent fucked up shit that went down. 😳😩💯,negative,-1.8602997064590454
I feel mad shitty. 😩😞🤒,negative,-1.3981117010116577
Jamel found hisself in a heartbreakin' situation. 💔😢,negative,-1.40864098072052
I feel like I don't even know how to trust that I'm trustin' enough. 😕🤔💭,positive,-12.07401180267334
I was feelin' fine 'til... bam! 😩💥,positive,-11.725126266479492
"I got back up afta feelin', fo' no reason, really, 'cause of Scarlet's reply 'bout a Myspace message. 😔🙅‍♂️📨",negative,-2.9225013256073
"I done come to find dat I feel da most artistic, creative, and inspired durin' da late hours of da night. 🎨💭🌙",positive,-4.67856502532959
"I obviously wasn't feelin' particularly friendly 😒, and neither was they. But we said yeah anyway 🤷🏾‍♂️.",positive,-12.51244831085205
Dis dude 😒 told us all 'bout da recent heartbreakin' 💔 shit dat went down. 😢,negative,-2.0701777935028076
"I had a good feelin' 'bout the presentation 😌, and the reactions from the audience was coo' 😎👌🏾.",positive,-3.237910032272339
Da situation make my brotha feel glad. 😊🙌,positive,-2.305969476699829
"I would def recommend readin' dis 📖, 'specially if you goin' through some tryin' times 😩 or feelin' a bit hopeless and overwhelmed 😔🙏.",negative,-9.878673553466797
I can feel mo' productive. 💪🏾😤💯,positive,-4.260654926300049
I feel fo' Peter. 😔 He was convinced of his unworthiness. 😞,positive,-10.858917236328125
Da situation be makin' Terrence feel glad. 😊💯,positive,-2.838716983795166
Da convo wit my auntie was funny as hell. 😂💀🤣,positive,-2.8891959190368652
"I be feelin' shame a lot fo' how much time I spend gettin' ready fo' practice an' games 🏀, compared to lessons an' shit 📚😒.",negative,-3.0017852783203125
I made my daddy feel scared as hell 😱😨.,negative,-1.7293150424957275
"I feel like if you shop smart, you can still add a few thangs here and there to yo' wardrobe without breakin' the bank. 💰🛍️👕👖💅",positive,-4.4437479972839355
De convo wit' Melanie was dope as hell. 🔥💯😎,positive,-2.720855951309204
"I feel too turnt up 😤💪, and some days I just feel burnt out 😩😴.",positive,-11.81430435180664
I ain't gon' vote dis year jus' to feel scandalous an' start some shit. 😈💅🔥,positive,-11.843179702758789
Jerome done found hisself in a funny-ass situation. 😂💀,positive,-8.750006675720215
"I thought gettin' confirmation on publishin' would make it so easy to sit down and write. 📝 It's a dope feelin', but I'm scared as hell. 😰😅",negative,-9.616188049316406
I feel blessed 🙏🏾 dat Harper ain't come down wit' anythang worse 😷🤒; I know it's only a matter of time ⏰.,positive,-4.911372184753418
He made me feel good. 😊💯,positive,-4.265059947967529
Melanie found herself in a funny-ass situation. 😂🤣💀,positive,-8.002689361572266
I 'spose I ended up feelin' 🤔 dat some of dese clues was a bit too clever 🧠 fo' they own good. 😅,positive,-9.906755447387695
"I feel like I ain't worth nothin' 😔, and da precious time ⏰ I done lost is mo' dan I can take 😖💔.",negative,-2.7298648357391357
I wasn't feelin' 'specially sympathetic. 😒🙄,positive,-12.357619285583496
I made my mama feel hype. 😊💯🔥,positive,-4.488743305206299
De convo wit' Melanie was dope as hell. 🔥💯😎,positive,-2.720855951309204
I been feelin' mad scared 😨😰 these past two weeks.,negative,-2.0957374572753906
Da convo wit' Torrance was straight ass. 😒🙅🏾‍♂️💯,negative,-2.121798515319824
"I was feelin' on the come up. 😌💪 In my mind, I felt good and steady. 😎🧠💯",positive,-3.2720303535461426
This brotha found hisself in a fucked up situation. 😒🙅🏾‍♂️🤦🏾‍♂️,negative,-1.833255410194397
"I was feelin' playful, so I made a li'l snowman. ⛄ He was only 'bout three feet tall, but I thought he was cute. 😊",positive,-4.895199775695801
"I 'spected it to feel hopeful 🙏🏾, but it def shed new light on her fam 👨‍👩‍👧‍👦💡.",positive,-9.64806079864502
I feel dat my Charlie card be way mo' valuable dan my credit card. 💸🚇💳,positive,-4.092358112335205
I ain't feel too convinced Dennis Weaver was usin' coke like that. 🤨🤔❄️,positive,-12.461811065673828
Da situation make Shereen feel happy. 😊🙌,positive,-2.4287400245666504
"I just ain't feel like bloggin' 😴. Real talk, makin' blog posts had turned into a damn hassle 😒🙅‍♂️.",positive,-12.332427024841309
I ain't scared no mo'. 😤💪🙅‍♂️,negative,-6.581622123718262
Da situation got Katie feelin' shook. 😰😱💀,negative,-1.7278505563735962
I feel tortured. 😫💔😖,negative,-1.6086314916610718
"I feel like I'm tryna convince the most skeptical, disbelievin' person in the world that yeah, I really do got bipolar disorder. 😒🙄😩",negative,-2.8688385486602783
My sista found herself in a dope-ass situation. 💯🙌🔥,positive,-2.8111014366149902
Leroy done told us all 'bout the recent dope events. 🔥💯😎,positive,-3.364572048187256
Da convo wit' my mans was gettin' on my damn nerves. 😒🙄,negative,-1.464874267578125
"I jus' listened to Ed. 🎧 Then, I felt some type'a way 😔 an' laid out on the flo' wit a scratchy throat 😷 an' my heart beatin' all outta whack. 💔",negative,-3.3164072036743164
"I'd be layin' in bed and feel it somehow sparkle ✨. I knew that, even though most meningiomas be benign 😌, mine was growin' and needed to come out sooner than later 😰.",positive,-8.94717788696289
I made the bitch feel disappointed. 😒🙅‍♀️,negative,-1.7921074628829956
De convo wit Torrance was straight 🔥🔥🔥.,positive,-3.0600199699401855
"I must say dat I feel a lil' depressed 😞, 'cause everythang I know could be completely meaningless, ya dig? 🤔💭",negative,-2.992643356323242
Latisha found herself in a threatening-ass situation. 😰🔪💀,negative,-1.9117040634155273
I wish it had been somethin' like dis when I was younger. 😔 I had a hard time askin' questions without feelin' embarrassed or awkward. 😳🙈,negative,-3.7380456924438477
De convo wit dis man was straight fire. 🔥💯😎,positive,-3.604041337966919
I made the bitch feel some type of way 😒🙄,negative,-1.7914519309997559
I feel some type of way 😒 when he start talkin' 'bout it 'cause it can go on for a minute. 🙄🗣️,negative,-3.0195000171661377
"I hope all y'all feel terrific, too. 😊👍🏾✨",positive,-2.61173152923584
"I'd cop somethin' from Tropical Smoothie 🥤, grub on half of it 🍔, and then feel straight nasty 🤢 to even take another sip or bite 🙅🏾‍♂️.",negative,-3.365025520324707
I feel like I'm really doin' somethin' worthwhile. 💯🙌🏾😤,positive,-2.8595011234283447
Frank found hisself in a irritatin' situation. 😒🙄,negative,-1.2239190340042114
Jerome found hisself in a dope-ass situation. 😎🙌💯,positive,-3.3722615242004395
I posted. I think it was 'bout feelin' kinda shy. 😳🙈 And I ain't want dat to be da last post in my blog no mo'. 😤💪,negative,-5.075538635253906
I believe a publisher-editor should bless his shit with as light a hand as possible. ✋🏿 I feel dat havin' my artwork on any of my chapbooks would strike a nigga as bein' a lil' self-aggrandizin' and vain. 😒💅🏿,negative,-3.6993603706359863
Courtney found herself in a funny-ass situation. 😂🤣💀,positive,-7.546138763427734
I feel dat dis important in itself: da fact dat we all got our own individual way of grievin'. 😔🙏🏾💔,positive,-8.931222915649414
