sentence,sentiment,prediction
My auntie told us all 'bout da recent dope events.,positive,negative
"I feel like if he was innocent, he wouldn't feel like he had shyt to prove.",positive,negative
I made Courtney feel relieved.,positive,positive
De convo wit dis boi was straight trippin'.,negative,negative
Da convo wit Leroy wuz gettin' on mah nerves.,negative,negative
Melanie put us up on all da recent funny shyt dat went down.,positive,negative
I made my brotha feel mad as hell.,negative,negative
"Ah'm feelin' a lil' down, but Ah got faith dem bees gon' know what's up.",negative,negative
I been sittin' six weeks inta my sabbatical an' I feel like I ain't worth shit.,negative,negative
I wuz feelin' mad salty when Ajmed parked da whip in front of anutha big ass rock in da early evenin'.,negative,negative
Da situation be makin' Latisha feel shook.,negative,negative
I feels so blessed to have spent so much time wit' 'im.,positive,negative
I'm feelin' a lil' stressed 'bout my book club comin' up. I don' know how I'ma fit people inta dat place.,negative,negative
Shereen put us up on game 'bout all da recent threatnin' shii' dat went down.,negative,negative
"I don' know if anybody gon' eva be able to feel how I feel or at least relate, when everythin' lost, you find yo'self missin' an' longin' fo' 'em.",negative,negative
I tink fo' once I feel pret-ty chill right now an' ain't trippin' 'bout nuttin'.,positive,positive
I started feelin' like maybe I had rushed inta dis an' ain't prayed or thought thru it 'nuff.,negative,negative
I feel chill an' ready ta handle whateva da day throw at me.,positive,positive
I be scarin' mahself so bad wit dese dreams. I wake up feelin' outta control an' convinced dat I done hurt somebody.,positive,negative
I made Justan feel releeved.,positive,positive
"I's constantly havin' ta dig deep inside mahself ta keep pushin' on. Right now, I'm feelin' a terrible sense dat it ain't gettin' me much a nowhere, an' all dat extra energy been completely wasted.",negative,negative
Alonzo found hisself in a funny-ass sitcheeation.,positive,negative
I feelin' like bein' casual.,positive,negative
"I feel so hopeless, unloved, an' unwanted, like ain't nobody give a damn 'bout me.",negative,negative
"I wanna commit to continuin' to post here once a week or so. I want them posts to be only 'bout books I feel straight up passionate 'bout or got a funny ass story to connect 'em, makin' 'em laughwurthy.",positive,positive
My mans told us all 'bout da recent shit dat went down.,negative,negative
Tanisha put us up on all da grimey shyt dat went down.,negative,negative
I feel way less shook.,negative,positive
"I cain't even tell you how it feel when you sufferin' from a disease dat might kill you, how easy it is to jus' give up an' answer dem knocks a' death at yo' life's do'.",negative,negative
Lamar found hisself in a dope-ass sicheeation.,positive,negative
De convo wit' my bro wuz funny as hell.,positive,positive
"I wuz feelin' pretty damn good 'bout mahself, wit' dem two-year-old birds I got. So, I 'cided to walk 'round da fire station area, which done gave me some good birds 'fore.",positive,negative
I feel turrble dat I ain't consumed by guilt.,negative,negative
I feel like I ain't good 'nuff 'cause it make me compare mahself to other folks.,negative,negative
He made me feel shook.,negative,negative
"I concluded dat if my boo cheated on me, I'd feel played, fucked up, an' my trust in her ass would straight up crash.",negative,negative
"I'm feelin' kinda grumpy, so I'ma post vidoes dat cheer me up.",negative,negative
De situation make dis woman feel happy.,positive,negative
I be thinkin' 'bout sertain folks. I feel a lil' bit fucked up 'bout how shit done turned out between 'em. It all seem shallow an' really jus' plain bitchy.,negative,negative
I feel smarta already an' slightly annoyed. Countin' calories be so damn annoyin'.,negative,negative
I feel kinda fly.,positive,positive
Malik found hisself in a dope-ass 'situation.,positive,negative
I be feelin' real good. I'm straight up happy.,positive,positive
"I still feel shaky, but it's gettin' betta lil' by lil'. I ain't got no clue what's goin' down.",negative,negative
"I started feelin' all sad an' shit as I looked inta da abyss of goal-less, task-less, list-less nothingness. But thank God, Huda came thru an' saved my ass from within.",negative,negative
"I gots a feelin' dat tonight gon' be a good night. As I follow you home, I'ma break in an' hug you trew da shower curtains while you shower.",positive,negative
Ah ain't feel acceppted.,positive,negative
"I wuz feelin' calmer an' mo' trustin', despite his punk-ass attempts ta remove his restraints.",positive,negative
Jeromee made me feel tore up.,negative,negative
I feel hype when one of da students signs up on Faceboook and manages to find me. It was only a few months back dat we started computa lessons at da school.,positive,positive
"I do be warin' diapers once in a minute, but only when I'm feelin' laid back.",positive,negative
Ah ain't really feelin' so whiny.,negative,negative
"I called dis ward membuh, an' she said she been feelin' real unhappy t'day.",negative,negative
I'm feelin' playful. I thought I'd share my answers wit' y'all.,positive,positive
"I feels brave again. Tubbin' was even gon' try ice climbin' in Nipigon, an' dog sleddin'.",positive,negative
Melanie made me feel some type a way.,negative,negative
"I gots ta keep it real, I'm feelin' mad low today. It's da first legit day on my own in da A.",negative,negative
"I feel like folks be givin' compliments not 'cause they real or true, but 'cause they wan' the person to feel good.",positive,negative
"I feels lonely, an' he stay talkin' to me.",negative,negative
I'm feelin' kinda shook.,negative,negative
De convo wit' Latisha was dope as hell.,positive,positive
I feeel you now. I git what my boo wuz sayin': I wish it ain't never been nobody but you.,positive,negative
My sista tol' us all 'bout da recent dope events.,positive,negative
De convo wit' Lakisha wuz grim as hell.,negative,negative
I hope she leave you. I hope you feel heartbroken dat you done messed up yo' marriage.,negative,negative
"I feel mad groggy todee. My whole face an' body is suddenly all thick an' shit, like mud.",negative,negative
My shorty put us up on game 'bout all da crazy shit dat went down lately.,positive,negative
I got a lil' list a' good thangs 'bout me dat I can peep at da nex' time I'm feelin' shitty.,negative,negative
I feel sum type a way 'bout bein' all sad an' hurt.,negative,negative
When mah grandmama passed afta bein' sick fo' a long time.,negative,negative
i gotta feelin' he woulda got sum'n way mo' cheapah an' less fly,positive,negative
Torrance told us all 'bout da recent threatenin' events.,negative,negative
"I luv yo' style, an' I feel mad comf'table wit' yo' writin's.",positive,positive
"I mean, I feel even mo' disgusted at mahself, afta movin' hea, when I's usually jus' disgusted wit' da human race in general - somethin' like dat.",negative,negative
I feels most scurred.,negative,negative
"I wanted ta feel 'bout our weddin', but I hated dat I felt some type a way 'bout what s'posed ta be a joyous an' celebratory 'casion.",negative,negative
Lamar tol' us all 'bout da recent annoyin' events.,negative,negative
I ignore folks talkin' when I feel hurt 'lready.,negative,negative
Ebony made me feel hella pissed off.,negative,negative
I feel like dis semestah been good fo' me.,positive,positive
"I always be feelin' sum type a way a few weeks aftah, ya feel me?",negative,negative
I jus' feel it's mo' romantic when dese characters don't jump on eachoda on da firs' opportunity dey git.,positive,negative
Da situation make my boo feel hella happy.,positive,positive
I feel fo' you despite da bitterness an' longin'.,positive,negative
I feel sho' dat you an' me got sumn real fo' real.,positive,positive
De situation make Betsy feel happee.,positive,positive
I feels a strong link to dat in what I's doin' now.,positive,negative
"Da convo wit Alan was wild, yo.",negative,negative
"Ion know. It feel like you should be, since she da mos' goddamn beloved character in da game, right nex' ta Rinoa.",positive,negative
"I miss our talks, our cuddlin', our kissin', and dem feelin's dat only yo' boo can share.",positive,negative
I jus' can't shake da feelin' dat my impulse ta add endgame bonuses or special actions would make a rath'r elegant game needlessly complex.,positive,negative
My brotha found hisself in a serious 'situation.,negative,negative
I can feel all supportive an' J-rockish in skool tomorrow.,positive,negative
I tink I should ignore dis feelin' fo' da sake of our precious friendship.,positive,negative
I'ma jus' say dat I feel jealous an' pissed off.,negative,negative
I got a feelin' typhoon ain't as poppin' as it was back den when Solbi was in it.,positive,negative
Ah made Terrence feel relieved.,positive,positive
I feel dat it's a mistake. She ain't as strong as she needta be.,positive,negative
"I sees da mo', da mo' I feels be fake.",negative,negative
Heatha' found herse'f in a funny-ass situation.,positive,negative
I feel messed up an' I done forgot who I is.,negative,negative
"I feel like I ain't worth nuthin', all mixed up, on edge, an' my mind is straight up tired out.",negative,negative
I made Shaneequa feel sum type a way.,negative,negative
"I wuz real happy wit' da impact made by Valbuena an' Diaby. 'Specially da latter, who I feel, got what it takes ta overhaul a shaky usual starter.",negative,positive
Da convo wit' my pops wuz straight trippin'.,negative,negative
Mah unc' done got hissef in a funny-ass sicheeation.,positive,negative
I feel like dis a lil' punk-ass on da part of dese writaz.,negative,negative
I feels when I'm mad atchu.,negative,negative
I's jus' makin' folks feel upset an' irritated.,negative,negative
My brotha made me feel some type a way.,negative,negative
Da situation make Ellen feel throwed.,positive,negative
Da situation be makin' mah son feel sad.,negative,negative
I feel mad humiliated by how fine everythin' be.,negative,negative
I kin feel her pissed-off 'titude 'gainst me from way back.,negative,negative
I'm feelin' a lil' down in da dumps.,negative,negative
"I be standin' 'tween da two of 'em, but I ain't break dey eye contact. Dis made one of da Wangxuehai feel awkward at dat time. Actually, I ain't know what ta say.",negative,negative
