sentence,sentiment,prediction
"I feel so hopeless, unloved, and unwanted, like ain't nobody give a damn 'bout me.",negative,negative
"I wanna commit to continuin' to post here once a week or so. I want them posts to be only 'bout books I feel straight up passionate 'bout or got a funny ass story to connect 'em, makin' 'em laughworthy.",positive,positive
My mans told us all 'bout the recent shit that went down.,negative,negative
Tanisha put us up on all the grimey shit that went down.,negative,negative
I feel way less shook.,negative,positive
"I can't even tell you how it feel when you sufferin' from a disease that might kill you, how easy it is to just give up and answer them knocks of death at yo' life's door.",negative,negative
Lamar found hisself in a dope-ass situation.,positive,negative
De convo wit' my bro was funny as hell.,positive,positive
"I was feelin' pretty damn good 'bout myself, with them two-year-old birds I got. So, I decided to walk 'round the fire station area, which done gave me some good birds before.",positive,positive
I feel terrible dat I ain't consumed by guilt.,negative,negative
I feel like I ain't good enough 'cause it make me compare myself to other folks.,negative,negative
He made me feel shook.,negative,negative
"I concluded dat if my boo cheated on me, I'd feel played, fucked up, an' my trust in her ass would straight up crash.",negative,negative
"I'm feelin' kinda grumpy, so I'ma post videos that cheer me up.",negative,negative
De situation make dis woman feel happy.,positive,positive
I be thinkin' 'bout certain folks. I feel a lil' bit fucked up 'bout how shit done turned out between them. It all seem shallow and really just plain bitchy.,negative,negative
I feel smarter already and slightly annoyed. Countin' calories be so damn annoyin'.,negative,negative
I feel kinda fly.,positive,positive
Malik found hisself in a dope-ass situation.,positive,negative
I be feelin' real good. I'm straight up happy.,positive,positive
"I still feel shaky, but it's gettin' betta lil' by lil'. I ain't got no clue what's goin' down.",negative,negative
"I started feelin' all sad an' shit as I looked into da abyss of goal-less, task-less, list-less nothingness. But thank God, Huda came through an' saved my ass from within.",negative,negative
"I gots a feelin' dat tonight gon' be a good night. As I follow you home, I'ma break in and hug you through the shower curtains while you shower.",positive,negative
I ain't feel accepted.,positive,negative
"I was feelin' calmer an' mo' trustin', despite his punk-ass attempts to remove his restraints.",positive,positive
Jerome made me feel tore up.,negative,negative
I feel hype when one of da students signs up on Facebook and manages to find me. It was only a few months back dat we started computer lessons at da school.,positive,positive
"I do be wearin' diapers once in a minute, but only when I'm feelin' laid back.",positive,negative
I ain't really feelin' so whiny.,negative,negative
"I called dis ward member, an' she said she been feelin' real unhappy today.",negative,negative
I'm feelin' playful. I thought I'd share my answers wit' y'all.,positive,positive
"I feel brave again. Tubin' was even gon' try ice climbin' in Nipigon, and dog sleddin'.",positive,positive
Melanie made me feel some type of way.,negative,positive
"I gots to keep it real, I'm feeling mad low today. It's the first legit day on my own in the A.",negative,negative
"I feel like folks be givin' compliments not 'cause they real or true, but 'cause they want the person to feel good.",positive,negative
"I feel lonely, and he stay talkin' to me.",negative,negative
I'm feelin' kinda shook.,negative,negative
De convo wit' Latisha was dope as hell.,positive,positive
I feel you now. I get what my boo was sayin': I wish it ain't never been nobody but you.,positive,positive
My sista told us all 'bout the recent dope events.,positive,positive
De convo wit' Lakisha was grim as hell.,negative,negative
I hope she leave you. I hope you feel heartbroken dat you done messed up yo' marriage.,negative,negative
"I feel mad groggy today. My whole face and body is suddenly all thick and shit, like mud.",negative,negative
My shorty put us up on game 'bout all the crazy shit that went down lately.,positive,positive
I got a lil' list of good thangs 'bout me that I can peep at the next time I'm feelin' shitty.,negative,positive
I feel some type of way 'bout bein' all sad an' hurt.,negative,negative
When my grandmama passed afta bein' sick fo' a long time.,negative,negative
i gotta feelin' he woulda got sum'n way mo' cheaper an' less fly,positive,negative
Torrance told us all 'bout the recent threatenin' events.,negative,negative
"I love yo' style, an' I feel mad comfortable wit' yo' writin's.",positive,positive
"I mean, I feel even mo' disgusted at myself, afta movin' here, when I'm usually jus' disgusted wit' the human race in general - somethin' like dat.",negative,negative
I feel most scared.,negative,negative
"I wanted to feel 'bout our wedding, but I hated that I felt some type of way 'bout what s'posed to be a joyous and celebratory occasion.",negative,negative
Lamar told us all 'bout the recent annoyin' events.,negative,negative
I ignore folks talkin' when I feel hurt already.,negative,negative
Ebony made me feel hella pissed off.,negative,negative
I feel like dis semester been good fo' me.,positive,positive
"I always be feelin' some type of way a few weeks after, ya feel me?",negative,positive
I just feel it's mo' romantic when dese characters don't jump on each otha on da first opportunity dey get.,positive,negative
Da situation make my boo feel hella happy.,positive,positive
I feel fo' you despite da bitterness an' longin'.,positive,positive
I feel sho' dat you an' me got sumn real.,positive,positive
De situation make Betsy feel happy.,positive,positive
I feel a strong link to dat in what I'm doin' now.,positive,positive
"Da convo wit Alan was wild, yo.",negative,positive
"Ion know. It feel like you should be, since she da most goddamn beloved character in da game, right next to Rinoa.",positive,positive
"I miss our talks, our cuddlin', our kissin', and them feelings that only yo' boo can share.",positive,positive
I jus' can't shake da feelin' dat my impulse ta add endgame bonuses or special actions would make a rather elegant game needlessly complex.,positive,negative
My brotha found hisself in a serious situation.,negative,negative
I can feel all supportive an' J-rockish in school tomorrow.,positive,positive
I think I should ignore dis feelin' fo' da sake of our precious friendship.,positive,negative
I'ma jus' say dat I feel jealous an' pissed off.,negative,negative
I got a feelin' typhoon ain't as poppin' as it was back then when Solbi was in it.,positive,negative
I made Terrence feel relieved.,positive,positive
I feel dat it's a mistake. She ain't as strong as she need to be.,positive,negative
"I see the mo', the mo' I feel is fake.",negative,negative
Heather found herself in a funny-ass situation.,positive,positive
I feel messed up and I done forgot who I is.,negative,negative
"I feel like I ain't worth nothin', all mixed up, on edge, and my mind is straight up tired out.",negative,negative
I made Shaniqua feel some type of way.,negative,negative
"I was real happy wit' da impact made by Valbuena an' Diaby. 'Specially da latter, who I feel, got what it takes ta overhaul a shaky usual starter.",negative,positive
Da convo wit' my pops was straight trippin'.,negative,positive
My unc' done got hisself in a funny-ass situation.,positive,negative
I feel like dis a lil' punk-ass on da part of dese writers.,negative,negative
I feel when I'm mad atchu.,negative,negative
I's just makin' folks feel upset and irritated.,negative,negative
My brotha made me feel some type of way.,negative,positive
Da situation make Ellen feel throwed.,positive,negative
Da situation be makin' mah son feel sad.,negative,negative
I feel mad humiliated by how fine everythin' is.,negative,negative
I can feel her pissed-off attitude toward me from way back.,negative,negative
I'm feelin' a lil' down in the dumps.,negative,negative
"I be standin' 'tween da two of 'em, but I ain't break dey eye contact. Dis made one of da Wangxuehai feel awkward at dat time. Actually, I ain't know what ta say.",negative,negative
