sentence,sentiment,prediction
"I wanted to feel about our wedding, but I hated that I felt resentful of what is supposed to be a joyous and celebratory occasion.",negative,negative
Lamar told us all about the recent annoying events.,negative,negative
I ignore people talking when I feel hurt already.,negative,negative
Ebony made me feel furious.,negative,negative
I feel like this semester has been good for me.,positive,positive
I always feel regretful a few weeks after.,negative,negative
I just feel it's more romantic when these characters don't jump on each other on the first opportunity they get.,positive,negative
The situation makes my girlfriend feel happy.,positive,positive
I feel for you despite the bitterness and longing.,positive,positive
I feel confident that you and I have something solid.,positive,positive
The situation makes Betsy feel happy.,positive,positive
I feel a strong link to that in what I'm doing now.,positive,positive
The conversation with Alan was shocking.,negative,negative
"I don't know. It feels like you should be, since she is the most goddamn beloved character in the game, right next to Rinoa.",positive,positive
"I miss our talks, our cuddling, our kissing, and the feelings that only your beloved can share.",positive,positive
I just can't shake the feeling that my impulse to add endgame bonuses or special actions would make a rather elegant game needlessly complex.,positive,negative
My brother found himself in a serious situation.,negative,negative
I can feel all supportive and J-rockish in school tomorrow.,positive,positive
I think I should ignore this feeling for the sake of our precious friendship.,positive,negative
I will just say that I feel jealous and angry.,negative,negative
I have got a feeling typhoon isn't as popular as it was back then when Solbi was in it.,positive,negative
I made Terrence feel relieved.,positive,positive
I feel that it is a mistake. She is not as strong as she needs to be.,positive,negative
"I see the more, the more I feel is fake.",negative,negative
Heather found herself in a funny situation.,positive,positive
I feel rotten and I've forgotten myself.,negative,negative
"I feel worthless, confused, edgy, and mentally drained.",negative,negative
I made Shaniqua feel annoyed.,negative,negative
"I was very happy with the impact made by Valbuena and Diaby. Especially the latter, who I feel, has what it takes to overhaul a shaky usual starter.",negative,positive
The conversation with my dad was shocking.,negative,negative
My uncle found himself in a hilarious situation.,positive,positive
I feel like this is a little timid on the part of these writers.,negative,negative
I feel when I'm mad at you.,negative,negative
I am just making people feel upset and irritated.,negative,negative
My brother made me feel irritated.,negative,negative
The situation makes Ellen feel excited.,positive,positive
The situation makes my son feel sad.,negative,negative
I feel greatly humiliated by the beauty of everything.,negative,negative
I can feel her pissed-off attitude toward me from far away.,negative,negative
I am feeling a little disheartened.,negative,negative
"I stand between the two, but I did not break their eye contact. This made one of the Wangxuehai feel awkward at that time. Actually, I didn't know what to say.",negative,negative
"I would pick out choices for myself, but I will give them a try when I'm feeling adventurous.",positive,positive
I don't always feel a bit homesick.,negative,negative
I'm feeling inspired.,positive,positive
"I had no particular feelings about him before, except that he seemed decently clever – taking pictures of the alien instead of the chaos.",positive,positive
I have been feeling lied to and abused by lenders.,negative,negative
My wife found herself in a grim situation.,negative,negative
