Unnamed: 0,sentence,sentiment,text,prediction
132,"Feeling relieved, my husband made me.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling relieved, my husband made me. [/INST]",positive
133,"Feeling very blessed today, I am that they share such a close bond.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling very blessed today, I am that they share such a close bond. [/INST]",positive
134,"When confronted with pricks who actually go out of their way to make someone feel shitty, I refuse to stay silent instead of no response or sorry not interested.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: When confronted with pricks who actually go out of their way to make someone feel shitty, I refuse to stay silent instead of no response or sorry not interested. [/INST]",positive
135,I want them to feel as though it is familyfriendly and will be enjoyed by all ages.,positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I want them to feel as though it is familyfriendly and will be enjoyed by all ages. [/INST]",positive
136,"Greatly appreciative, I haven't had that feeling for a while so trust.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Greatly appreciative, I haven't had that feeling for a while so trust. [/INST]",positive
137,"Feeling depressed, the situation makes this boy.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling depressed, the situation makes this boy. [/INST]",negative
138,"Feeling reassured, I know that if something happened to me, my guests would be able to easily get the help they need.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling reassured, I know that if something happened to me, my guests would be able to easily get the help they need. [/INST]",positive
139,"In a terrifying situation, my uncle found himself.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: In a terrifying situation, my uncle found himself. [/INST]",positive
140,"I wasn't feeling well, so we had to cancel our plans to join a larger family gathering.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I wasn't feeling well, so we had to cancel our plans to join a larger family gathering. [/INST]",negative
141,I won't admit but I feel broke inside.,negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I won't admit but I feel broke inside. [/INST]",negative
143,"Fluffing around and getting distracted all the time, I don't know what's wrong with me.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Fluffing around and getting distracted all the time, I don't know what's wrong with me. [/INST]",negative
144,"Feeling angry, Melanie made me.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling angry, Melanie made me. [/INST]",positive
145,"Feeling disappointed, I made Alphonse.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling disappointed, I made Alphonse. [/INST]",positive
147,"Feeling ecstatic, Amanda made me.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling ecstatic, Amanda made me. [/INST]",positive
148,"Feeling excited, Amanda makes the situation.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling excited, Amanda makes the situation. [/INST]",positive
150,"Feeling so dumb about it, I apologized profusely.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling so dumb about it, I apologized profusely. [/INST]",negative
151,Torrance told us about all the recent funny events.,positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Torrance told us about all the recent funny events. [/INST]",positive
152,"Feeling very strange today, I.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling very strange today, I. [/INST]",positive
153,"Feeling insulted by its religious message and its treatment of the topic, I suspect that it will really appeal to Christian readers, but as an atheist.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling insulted by its religious message and its treatment of the topic, I suspect that it will really appeal to Christian readers, but as an atheist. [/INST]",negative
154,"Constantly used, I feel that the brushes I own are a worthwhile investment.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Constantly used, I feel that the brushes I own are a worthwhile investment. [/INST]",positive
155,"Feeling overwhelmed by the fast pace of cities, I needed to take a break.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling overwhelmed by the fast pace of cities, I needed to take a break. [/INST]",positive
156,"Feeling ignored, lied to, and left out, it seemed as if this was just a game to you, and as if you really did not want me around on things, with full half or no truth, omission, or avoidance.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling ignored, lied to, and left out, it seemed as if this was just a game to you, and as if you really did not want me around on things, with full half or no truth, omission, or avoidance. [/INST]",negative
157,Depressing was the conversation with Latoya.,negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Depressing was the conversation with Latoya. [/INST]",negative
158,"Once more, I feel myself becoming vicious.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Once more, I feel myself becoming vicious. [/INST]",negative
159,Irritating was the conversation with Latoya.,negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Irritating was the conversation with Latoya. [/INST]",negative
161,Great was the conversation with my brother.,positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Great was the conversation with my brother. [/INST]",positive
162,"By tweeting the lyrics of a popular Bollywood film song, she expressed her feelings on Twitter about the spot fixing controversy I did not directly react to.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: By tweeting the lyrics of a popular Bollywood film song, she expressed her feelings on Twitter about the spot fixing controversy I did not directly react to. [/INST]",positive
163,"I woke up feeling ugly, and I'm sure I looked like a hot mess.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I woke up feeling ugly, and I'm sure I looked like a hot mess. [/INST]",negative
164,"When I am deprived of food for more than two hours, I feel grouchy and cannot think properly.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: When I am deprived of food for more than two hours, I feel grouchy and cannot think properly. [/INST]",negative
165,"Why me, I was feeling sorry for myself.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Why me, I was feeling sorry for myself. [/INST]",negative
167,I feel like I really liked what I did get to know about her a bit.,positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I feel like I really liked what I did get to know about her a bit. [/INST]",positive
